product_link,product_id,product_variant_url,product_title,Option,current_price,old_price,discount_percentage,product_rating,txt_reviews,nbr_reviews
https://www.etsy.com/fr/listing/4377096883/sac-fourre-tout-en-coton-matelasse-a?click_key=LT86d51480109cbb6e2573438fac1eeeea942e488f%3A4377096883&click_sum=c3e93e86&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=tote+bag&ref=search_grid-435685-1-1&sr_prefetch=1&pf_from=search&pro=1&pop=1&sts=1,4377096883,https://www.etsy.com/fr/listing/4377096883/sac-fourre-tout-en-coton-matelasse-a?click_key=LT86d51480109cbb6e2573438fac1eeeea942e488f%3A4377096883&click_sum=c3e93e86&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=tote+bag&ref=search_grid-435685-1-1&sr_prefetch=1&pf_from=search&pro=1&pop=1&sts=1,Sac fourre-tout en coton matelassé à imprimé jungle fait main : cabas de voyage et de plage,,52.43,52.43,,4.9259,,0
https://www.etsy.com/fr/listing/4377096883/sac-fourre-tout-en-coton-matelasse-a?click_key=LT86d51480109cbb6e2573438fac1eeeea942e488f%3A4377096883&click_sum=c3e93e86&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=tote+bag&ref=search_grid-435685-1-1&sr_prefetch=1&pf_from=search&pro=1&pop=1&sts=1,4377096883,https://www.etsy.com/fr/listing/4377096883/sac-fourre-tout-en-coton-matelasse-a?click_key=LT86d51480109cbb6e2573438fac1eeeea942e488f%3A4377096883&click_sum=c3e93e86&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=tote+bag&ref=search_grid-435685-1-1&sr_prefetch=1&pf_from=search&pro=1&pop=1&sts=1,Sac fourre-tout en coton matelassé à imprimé jungle fait main : cabas de voyage et de plage,,52.43,52.43,,4.9259,,0
